batch_id,experiment_id,model,sample_id,article_id,target_level,hit_target_final,round,accepted,reason,distance_to_target,best_distance_before,best_distance_after,distance_delta_vs_best_before,improved_this_round,fidelity_overall,fk,fre,ari,coleman_liau,gunning_fog,llm_errors_so_far
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test1_passage1_b1idvj_to_l2,f0362e86-e8a4-4702-94fb-fb02744cdc4c,2,false,1,true,accepted_better_distance|tier=dist_gt_2;dist=2.6805;center_gap=3.94;mode=both;dominant=word;dir_changed=0;wb=52;sb=15;lf=1.19;df=2.10;af=na;pg=na;pd=na;af_fb=0,2.1606,2.6805,2.1606,-0.5199,true,0.8614,3.87,79.41,3.59,6.84,3.4,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,2,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.5112;center_gap=3.53;mode=sentence_budget_1;dominant=sentence;dir_changed=1;wb=52;sb=25;lf=0.90;df=1.66;af=2.7277;pg=2.3859;pd=0.8747;af_fb=0,1.887,1.5112,1.5112,0.3758,false,0.818,8.81,43.95,8.26,12.67,3.96,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,2,true,accepted_better_distance|tier=dist_1_to_2;dist=1.5112;center_gap=3.53;mode=sentence_budget_1;dominant=sentence;dir_changed=1;wb=52;sb=25;lf=0.90;df=1.66;af=2.7277;pg=2.3859;pd=0.8747;af_fb=0,1.1397,1.5112,1.1397,-0.3715,true,0.8077,7.43,53.86,6.9,10.97,3.45,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,3,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=4.0000;pg=1.5112;pd=0.3715;af_fb=0,1.8673,1.1397,1.1397,0.7276,false,0.818,9.55,48.74,9.55,12.74,5.72,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,3,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=4.0000;pg=1.5112;pd=0.3715;af_fb=0,2.0471,1.1397,1.1397,0.9074,false,0.818,10.02,47.47,10.22,13.05,6.18,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,3,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=4.0000;pg=1.5112;pd=0.3715;af_fb=0,1.8919,1.1397,1.1397,0.7522,false,0.818,9.88,49.28,10.03,12.6,6.33,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,4,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,2.1147,1.1397,1.1397,0.975,false,0.818,10.5,47.75,10.95,12.93,7,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,4,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,3.3938,1.1397,1.1397,2.2541,false,0.818,13.71,38.07,14.88,13.77,10.02,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,4,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,1.6569,1.1397,1.1397,0.5172,false,0.818,9.08,51.19,9.13,12.42,5.49,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,5,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,2.3621,1.1397,1.1397,1.2224,false,0.818,11.14,45.26,11.66,13.23,7.48,0
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,5,false,llm_error:No JSON object found|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,1.1397,1.1397,1.1397,0,false,0.8077,7.43,53.86,6.9,10.97,3.45,1
adj_q_small_20260227_224849,ch5_small_adjust_questions_20260227_224849,x-ai/grok-4.1-fast,ielts_13_test2_passage1_21iffj_to_l2,0e6cd2a0-3114-4d9c-b28b-0c40b3a50dfa,2,false,5,false,rejected_not_better_regenerate|tier=dist_1_to_2;dist=1.1397;center_gap=1.91;mode=sentence_only;dominant=sentence;dir_changed=0;wb=52;sb=25;lf=0.89;df=1.47;af=1.0000;pg=1.1397;pd=0.0000;af_fb=1,1.8464,1.1397,1.1397,0.7067,false,0.818,9.55,48.96,9.52,12.65,5.75,1
